 i  j inwind            r        theta           v_x          v_y           v_z          rho          t_e        t_rad
25 29      0 2.257826e+14 8.700000e+01 -4.539380e+08 0.000000e+00 -1.284492e+08 2.298132e-12 9.246177e+04 1.027353e+05
25 30     -1 2.257826e+14 9.000000e+01 -4.575414e+08 0.000000e+00  1.916703e+07 0.000000e+00 0.000000e+00 0.000000e+00
25 31     -1 2.257826e+14 9.000000e+01 -4.575414e+08 0.000000e+00  1.916703e+07 0.000000e+00 0.000000e+00 0.000000e+00
26  0     -1 2.423187e+14 0.000000e+00 -2.610527e+09 0.000000e+00  9.649330e+09 0.000000e+00 0.000000e+00 0.000000e+00
26  1     -1 2.423187e+14 3.000000e+00  9.813650e+08 0.000000e+00  1.724333e+10 0.000000e+00 0.000000e+00 0.000000e+00
26  2      0 2.423187e+14 6.000000e+00  2.296427e+09 0.000000e+00  2.133498e+10 1.863119e-14 1.049166e+05 1.165740e+05
26  3      0 2.423187e+14 9.000000e+00  3.443226e+09 0.000000e+00  2.039076e+10 2.814850e-14 9.762421e+04 1.084713e+05
26  4      0 2.423187e+14 1.200000e+01  3.966869e+09 0.000000e+00  1.710764e+10 3.710735e-14 9.198057e+04 1.022006e+05
26  5      0 2.423187e+14 1.500000e+01  3.888721e+09 0.000000e+00  1.308587e+10 4.403896e-14 8.572329e+04 9.524810e+04
26  6      0 2.423187e+14 1.800000e+01  3.562961e+09 0.000000e+00  9.701050e+09 4.950096e-14 8.109804e+04 9.010894e+04
26  7      0 2.423187e+14 2.100000e+01  3.199050e+09 0.000000e+00  7.170238e+09 5.467413e-14 7.781955e+04 8.646617e+04
26  8      0 2.423187e+14 2.400000e+01  2.936413e+09 0.000000e+00  5.663665e+09 6.044805e-14 7.566603e+04 8.407337e+04
26  9      0 2.423187e+14 2.700000e+01  2.777710e+09 0.000000e+00  4.701376e+09 6.460891e-14 7.366229e+04 8.184698e+04
26 10      0 2.423187e+14 3.000000e+01  2.705602e+09 0.000000e+00  4.038900e+09 6.634515e-14 7.189928e+04 7.988808e+04
26 11      0 2.423187e+14 3.300000e+01  2.657295e+09 0.000000e+00  3.545951e+09 6.624347e-14 7.042306e+04 7.824784e+04
26 12      0 2.423187e+14 3.600000e+01  2.648424e+09 0.000000e+00  3.162801e+09 6.442303e-14 6.938048e+04 7.708943e+04
26 13      0 2.423187e+14 3.900000e+01  2.636809e+09 0.000000e+00  2.836306e+09 6.229755e-14 6.854101e+04 7.615668e+04
26 14      0 2.423187e+14 4.200000e+01  2.625034e+09 0.000000e+00  2.549540e+09 6.095542e-14 6.788216e+04 7.542462e+04
26 15      0 2.423187e+14 4.500000e+01  2.585174e+09 0.000000e+00  2.277576e+09 6.095263e-14 6.751232e+04 7.501369e+04
26 16      0 2.423187e+14 4.800000e+01  2.527893e+09 0.000000e+00  2.024973e+09 6.273218e-14 6.729696e+04 7.477441e+04
26 17      0 2.423187e+14 5.100000e+01  2.420607e+09 0.000000e+00  1.754094e+09 6.721553e-14 6.710236e+04 7.455817e+04
26 18      0 2.423187e+14 5.400000e+01  2.207735e+09 0.000000e+00  1.432651e+09 7.603538e-14 6.694910e+04 7.438789e+04
26 19      0 2.423187e+14 5.700000e+01  1.896149e+09 0.000000e+00  1.092225e+09 9.029476e-14 6.692801e+04 7.436446e+04
26 20      0 2.423187e+14 6.000000e+01  1.468412e+09 0.000000e+00  7.338751e+08 1.050324e-13 6.708584e+04 7.453982e+04
26 21      0 2.423187e+14 6.300000e+01  9.497069e+08 0.000000e+00  3.808584e+08 1.338271e-13 6.746889e+04 7.496543e+04
26 22      0 2.423187e+14 6.600000e+01  4.158012e+08 0.000000e+00  7.703524e+07 2.285450e-13 6.813967e+04 7.571074e+04
26 23      0 2.423187e+14 6.900000e+01 -1.530551e+07 0.000000e+00 -1.308821e+08 4.340223e-13 6.927068e+04 7.696742e+04
26 24      0 2.423187e+14 7.200000e+01 -2.580124e+08 0.000000e+00 -2.326350e+08 7.241512e-13 7.110563e+04 7.900625e+04
26 25      0 2.423187e+14 7.500000e+01 -3.178323e+08 0.000000e+00 -2.577737e+08 1.017241e-12 7.412804e+04 8.236449e+04
26 26      0 2.423187e+14 7.800000e+01 -3.279991e+08 0.000000e+00 -2.533739e+08 1.254925e-12 7.834564e+04 8.705071e+04
26 27      0 2.423187e+14 8.100000e+01 -3.523877e+08 0.000000e+00 -2.353155e+08 1.514609e-12 8.266349e+04 9.184832e+04
26 28      0 2.423187e+14 8.400000e+01 -3.760179e+08 0.000000e+00 -1.972898e+08 1.826855e-12 8.608326e+04 9.564807e+04
26 29      0 2.423187e+14 8.700000e+01 -3.922285e+08 0.000000e+00 -1.240720e+08 2.039256e-12 8.790934e+04 9.767705e+04
26 30     -1 2.423187e+14 9.000000e+01 -3.960697e+08 0.000000e+00  2.782681e+07 0.000000e+00 0.000000e+00 0.000000e+00
26 31     -1 2.423187e+14 9.000000e+01 -3.960697e+08 0.000000e+00  2.782681e+07 0.000000e+00 0.000000e+00 0.000000e+00
27  0     -1 2.600658e+14 0.000000e+00 -2.764092e+09 0.000000e+00  9.927118e+09 0.000000e+00 0.000000e+00 0.000000e+00
27  1     -1 2.600658e+14 3.000000e+00  1.013302e+09 0.000000e+00  1.758070e+10 0.000000e+00 0.000000e+00 0.000000e+00
27  2      0 2.600658e+14 6.000000e+00  2.386609e+09 0.000000e+00  2.145222e+10 1.759857e-14 1.013056e+05 1.125617e+05
27  3      0 2.600658e+14 9.000000e+00  3.479104e+09 0.000000e+00  2.022416e+10 2.592384e-14 9.479776e+04 1.053308e+05
27  4      0 2.600658e+14 1.200000e+01  3.929650e+09 0.000000e+00  1.665278e+10 3.399881e-14 8.892909e+04 9.881010e+04
27  5      0 2.600658e+14 1.500000e+01  3.834850e+09 0.000000e+00  1.257899e+10 3.978957e-14 8.321017e+04 9.245575e+04
27  6      0 2.600658e+14 1.800000e+01  3.451139e+09 0.000000e+00  9.235809e+09 4.433778e-14 7.928664e+04 8.809627e+04
27  7      0 2.600658e+14 2.100000e+01  3.078165e+09 0.000000e+00  6.845938e+09 4.936381e-14 7.604602e+04 8.449558e+04
27  8      0 2.600658e+14 2.400000e+01  2.884923e+09 0.000000e+00  5.489298e+09 5.480730e-14 7.368563e+04 8.187293e+04
27  9      0 2.600658e+14 2.700000e+01  2.756155e+09 0.000000e+00  4.603105e+09 5.791023e-14 7.157075e+04 7.952306e+04
27 10      0 2.600658e+14 3.000000e+01  2.699002e+09 0.000000e+00  3.980463e+09 5.934315e-14 6.997292e+04 7.774769e+04
27 11      0 2.600658e+14 3.300000e+01  2.655835e+09 0.000000e+00  3.502897e+09 5.883201e-14 6.854605e+04 7.616228e+04
27 12      0 2.600658e+14 3.600000e+01  2.652247e+09 0.000000e+00  3.128771e+09 5.712988e-14 6.746272e+04 7.495858e+04
27 13      0 2.600658e+14 3.900000e+01  2.656753e+09 0.000000e+00  2.811531e+09 5.567761e-14 6.651408e+04 7.390453e+04
27 14      0 2.600658e+14 4.200000e+01  2.660803e+09 0.000000e+00  2.534746e+09 5.482573e-14 6.595949e+04 7.328833e+04
27 15      0 2.600658e+14 4.500000e+01  2.628935e+09 0.000000e+00  2.267675e+09 5.501192e-14 6.564737e+04 7.294152e+04
27 16      0 2.600658e+14 4.800000e+01  2.555561e+09 0.000000e+00  1.998454e+09 5.695144e-14 6.533772e+04 7.259747e+04
27 17      0 2.600658e+14 5.100000e+01  2.401922e+09 0.000000e+00  1.691492e+09 6.141978e-14 6.516512e+04 7.240569e+04
27 18      0 2.600658e+14 5.400000e+01  2.152157e+09 0.000000e+00  1.349128e+09 6.943564e-14 6.503859e+04 7.226510e+04
27 19      0 2.600658e+14 5.700000e+01  1.807345e+09 0.000000e+00  9.953447e+08 8.077544e-14 6.494087e+04 7.215652e+04
27 20      0 2.600658e+14 6.000000e+01  1.394575e+09 0.000000e+00  6.613200e+08 9.417894e-14 6.501959e+04 7.224399e+04
27 21      0 2.600658e+14 6.300000e+01  8.745875e+08 0.000000e+00  3.235625e+08 1.298804e-13 6.534253e+04 7.260281e+04
27 22      0 2.600658e+14 6.600000e+01  3.574995e+08 0.000000e+00  3.690234e+07 2.398408e-13 6.596165e+04 7.329072e+04
27 23      0 2.600658e+14 6.900000e+01 -2.980431e+07 0.000000e+00 -1.503609e+08 4.552472e-13 6.701357e+04 7.445952e+04
27 24      0 2.600658e+14 7.200000e+01 -2.113501e+08 0.000000e+00 -2.302969e+08 7.243790e-13 6.875006e+04 7.638896e+04
27 25      0 2.600658e+14 7.500000e+01 -2.481166e+08 0.000000e+00 -2.460175e+08 9.719991e-13 7.163572e+04 7.959525e+04
27 26      0 2.600658e+14 7.800000e+01 -2.612595e+08 0.000000e+00 -2.407649e+08 1.170631e-12 7.552543e+04 8.391714e+04
27 27      0 2.600658e+14 8.100000e+01 -2.886373e+08 0.000000e+00 -2.232295e+08 1.392703e-12 7.933500e+04 8.815000e+04
27 28      0 2.600658e+14 8.400000e+01 -3.138158e+08 0.000000e+00 -1.886876e+08 1.656590e-12 8.220778e+04 9.134198e+04
27 29      0 2.600658e+14 8.700000e+01 -3.323144e+08 0.000000e+00 -1.181771e+08 1.833199e-12 8.370194e+04 9.300216e+04
27 30     -1 2.600658e+14 9.000000e+01 -3.373027e+08 0.000000e+00  5.592435e+06 0.000000e+00 0.000000e+00 0.000000e+00
27 31     -1 2.600658e+14 9.000000e+01 -3.373027e+08 0.000000e+00  5.592435e+06 0.000000e+00 0.000000e+00 0.000000e+00
28  0     -1 2.791128e+14 0.000000e+00 -2.910895e+09 0.000000e+00  1.003837e+10 0.000000e+00 0.000000e+00 0.000000e+00
28  1     -1 2.791128e+14 3.000000e+00  1.068124e+09 0.000000e+00  1.789883e+10 0.000000e+00 0.000000e+00 0.000000e+00
28  2      0 2.791128e+14 6.000000e+00  2.471066e+09 0.000000e+00  2.152892e+10 1.644037e-14 9.822053e+04 1.091339e+05
28  3      0 2.791128e+14 9.000000e+00  3.519862e+09 0.000000e+00  2.001695e+10 2.384287e-14 9.161930e+04 1.017992e+05
28  4      0 2.791128e+14 1.200000e+01  3.870779e+09 0.000000e+00  1.621009e+10 3.091592e-14 8.649103e+04 9.610115e+04
28  5      0 2.791128e+14 1.500000e+01  3.721168e+09 0.000000e+00  1.208229e+10 3.580366e-14 8.089078e+04 8.987864e+04
28  6      0 2.791128e+14 1.800000e+01  3.348543e+09 0.000000e+00  8.783115e+09 4.008941e-14 7.693181e+04 8.547979e+04
28  7      0 2.791128e+14 2.100000e+01  2.998856e+09 0.000000e+00  6.625482e+09 4.482784e-14 7.408552e+04 8.231724e+04
28  8      0 2.791128e+14 2.400000e+01  2.821333e+09 0.000000e+00  5.342570e+09 4.932329e-14 7.178900e+04 7.976555e+04
28  9      0 2.791128e+14 2.700000e+01  2.716641e+09 0.000000e+00  4.504237e+09 5.170315e-14 6.973727e+04 7.748586e+04
28 10      0 2.791128e+14 3.000000e+01  2.670415e+09 0.000000e+00  3.902407e+09 5.256861e-14 6.793700e+04 7.548555e+04
28 11      0 2.791128e+14 3.300000e+01  2.647799e+09 0.000000e+00  3.442242e+09 5.187206e-14 6.641129e+04 7.379033e+04
28 12      0 2.791128e+14 3.600000e+01  2.649001e+09 0.000000e+00  3.073036e+09 5.069846e-14 6.520884e+04 7.245427e+04
28 13      0 2.791128e+14 3.900000e+01  2.666159e+09 0.000000e+00  2.758456e+09 4.960289e-14 6.430729e+04 7.145255e+04
28 14      0 2.791128e+14 4.200000e+01  2.677767e+09 0.000000e+00  2.485312e+09 4.885231e-14 6.374685e+04 7.082983e+04
28 15      0 2.791128e+14 4.500000e+01  2.657764e+09 0.000000e+00  2.229571e+09 4.905885e-14 6.346490e+04 7.051656e+04
28 16      0 2.791128e+14 4.800000e+01  2.577080e+09 0.000000e+00  1.952588e+09 5.071437e-14 6.331869e+04 7.035410e+04
28 17      0 2.791128e+14 5.100000e+01  2.419271e+09 0.000000e+00  1.645958e+09 5.445946e-14 6.318491e+04 7.020545e+04
28 18      0 2.791128e+14 5.400000e+01  2.144290e+09 0.000000e+00  1.303220e+09 6.148035e-14 6.305168e+04 7.005742e+04
28 19      0 2.791128e+14 5.700000e+01  1.788607e+09 0.000000e+00  9.592399e+08 7.117076e-14 6.295846e+04 6.995385e+04
28 20      0 2.791128e+14 6.000000e+01  1.298255e+09 0.000000e+00  5.936116e+08 8.544696e-14 6.297711e+04 6.997456e+04
28 21      0 2.791128e+14 6.300000e+01  7.643428e+08 0.000000e+00  2.619503e+08 1.291627e-13 6.320470e+04 7.022744e+04
28 22      0 2.791128e+14 6.600000e+01  2.901155e+08 0.000000e+00 -1.551482e+06 2.541364e-13 6.374026e+04 7.082251e+04
28 23      0 2.791128e+14 6.900000e+01 -2.754226e+07 0.000000e+00 -1.596010e+08 4.761347e-13 6.468047e+04 7.186718e+04
28 24      0 2.791128e+14 7.200000e+01 -1.609183e+08 0.000000e+00 -2.190248e+08 7.210876e-13 6.628103e+04 7.364559e+04
28 25      0 2.791128e+14 7.500000e+01 -1.812285e+08 0.000000e+00 -2.255100e+08 9.273532e-13 6.896449e+04 7.662721e+04
28 26      0 2.791128e+14 7.800000e+01 -1.989662e+08 0.000000e+00 -2.186708e+08 1.089534e-12 7.247348e+04 8.052608e+04
28 27      0 2.791128e+14 8.100000e+01 -2.270951e+08 0.000000e+00 -2.018498e+08 1.273176e-12 7.574389e+04 8.415988e+04
28 28      0 2.791128e+14 8.400000e+01 -2.531396e+08 0.000000e+00 -1.682348e+08 1.490258e-12 7.807712e+04 8.675236e+04
28 29      0 2.791128e+14 8.700000e+01 -2.717730e+08 0.000000e+00 -1.017056e+08 1.635996e-12 7.927038e+04 8.807820e+04
28 30     -1 2.791128e+14 9.000000e+01 -2.775456e+08 0.000000e+00  8.560847e+06 0.000000e+00 0.000000e+00 0.000000e+00
28 31     -1 2.791128e+14 9.000000e+01 -2.775456e+08 0.000000e+00  8.560847e+06 0.000000e+00 0.000000e+00 0.000000e+00
29  0     -1 2.995547e+14 0.000000e+00 -3.214225e+09 0.000000e+00  1.013322e+10 0.000000e+00 0.000000e+00 0.000000e+00
29  1     -1 2.995547e+14 3.000000e+00  1.152099e+09 0.000000e+00  1.821012e+10 0.000000e+00 0.000000e+00 0.000000e+00
29  2      0 2.995547e+14 6.000000e+00  2.559115e+09 0.000000e+00  2.161207e+10 1.526068e-14 9.518326e+04 1.057592e+05
29  3      0 2.995547e+14 9.000000e+00  3.560349e+09 0.000000e+00  1.982112e+10 2.185476e-14 8.864354e+04 9.849282e+04
29  4      0 2.995547e+14 1.200000e+01  3.805916e+09 0.000000e+00  1.574952e+10 2.817477e-14 8.345633e+04 9.272926e+04
29  5      0 2.995547e+14 1.500000e+01  3.600993e+09 0.000000e+00  1.162318e+10 3.242360e-14 7.859978e+04 8.733308e+04
29  6      0 2.995547e+14 1.800000e+01  3.208985e+09 0.000000e+00  8.345202e+09 3.646583e-14 7.461817e+04 8.290907e+04
29  7      0 2.995547e+14 2.100000e+01  2.918745e+09 0.000000e+00  6.393795e+09 4.070200e-14 7.206151e+04 8.006835e+04
29  8      0 2.995547e+14 2.400000e+01  2.770314e+09 0.000000e+00  5.211646e+09 4.421581e-14 6.975611e+04 7.750679e+04
29  9      0 2.995547e+14 2.700000e+01  2.708533e+09 0.000000e+00  4.443767e+09 4.608454e-14 6.752710e+04 7.503011e+04
29 10      0 2.995547e+14 3.000000e+01  2.661136e+09 0.000000e+00  3.845750e+09 4.644006e-14 6.561530e+04 7.290589e+04
29 11      0 2.995547e+14 3.300000e+01  2.662132e+09 0.000000e+00  3.393821e+09 4.589541e-14 6.406944e+04 7.118827e+04
29 12      0 2.995547e+14 3.600000e+01  2.685673e+09 0.000000e+00  3.033017e+09 4.505998e-14 6.298831e+04 6.998701e+04
29 13      0 2.995547e+14 3.900000e+01  2.726339e+09 0.000000e+00  2.741658e+09 4.423738e-14 6.226198e+04 6.917997e+04
29 14      0 2.995547e+14 4.200000e+01  2.752190e+09 0.000000e+00  2.484015e+09 4.391072e-14 6.173134e+04 6.859037e+04
29 15      0 2.995547e+14 4.500000e+01  2.722058e+09 0.000000e+00  2.221177e+09 4.433805e-14 6.149320e+04 6.832578e+04
29 16      0 2.995547e+14 4.800000e+01  2.615040e+09 0.000000e+00  1.927191e+09 4.614602e-14 6.137867e+04 6.819853e+04
29 17      0 2.995547e+14 5.100000e+01  2.390207e+09 0.000000e+00  1.584744e+09 4.993313e-14 6.123432e+04 6.803814e+04
29 18      0 2.995547e+14 5.400000e+01  2.068568e+09 0.000000e+00  1.220426e+09 5.594055e-14 6.103900e+04 6.782111e+04
29 19      0 2.995547e+14 5.700000e+01  1.682868e+09 0.000000e+00  8.735259e+08 6.383159e-14 6.086974e+04 6.763304e+04
29 20      0 2.995547e+14 6.000000e+01  1.201798e+09 0.000000e+00  5.326725e+08 7.965497e-14 6.083365e+04 6.759295e+04
29 21      0 2.995547e+14 6.300000e+01  6.854840e+08 0.000000e+00  2.220915e+08 1.318874e-13 6.103711e+04 6.781902e+04
29 22      0 2.995547e+14 6.600000e+01  2.686161e+08 0.000000e+00 -1.312319e+07 2.700832e-13 6.155521e+04 6.839468e+04
29 23      0 2.995547e+14 6.900000e+01  2.374712e+06 0.000000e+00 -1.522990e+08 4.892870e-13 6.246313e+04 6.940347e+04
29 24      0 2.995547e+14 7.200000e+01 -9.446329e+07 0.000000e+00 -1.960886e+08 7.114915e-13 6.405071e+04 7.116746e+04
29 25      0 2.995547e+14 7.500000e+01 -1.086091e+08 0.000000e+00 -1.974945e+08 8.915167e-13 6.670176e+04 7.411307e+04
29 26      0 2.995547e+14 7.800000e+01 -1.303920e+08 0.000000e+00 -1.901170e+08 1.033103e-12 7.004874e+04 7.783194e+04
29 27      0 2.995547e+14 8.100000e+01 -1.600296e+08 0.000000e+00 -1.751806e+08 1.196366e-12 7.299536e+04 8.110595e+04
29 28      0 2.995547e+14 8.400000e+01 -1.858295e+08 0.000000e+00 -1.445369e+08 1.386712e-12 7.500549e+04 8.333944e+04
29 29      0 2.995547e+14 8.700000e+01 -2.048877e+08 0.000000e+00 -8.781435e+07 1.510993e-12 7.598230e+04 8.442478e+04
29 30     -1 2.995547e+14 9.000000e+01 -2.104518e+08 0.000000e+00  1.453011e+07 0.000000e+00 0.000000e+00 0.000000e+00
29 31     -1 2.995547e+14 9.000000e+01 -2.104518e+08 0.000000e+00  1.453011e+07 0.000000e+00 0.000000e+00 0.000000e+00
30  0     -1 3.214937e+14 0.000000e+00 -3.332703e+09 0.000000e+00  1.004497e+10 0.000000e+00 0.000000e+00 0.000000e+00
30  1     -1 3.214937e+14 3.000000e+00  1.230597e+09 0.000000e+00  1.852485e+10 0.000000e+00 0.000000e+00 0.000000e+00
30  2      0 3.214937e+14 6.000000e+00  2.658980e+09 0.000000e+00  2.172370e+10 1.404007e-14 9.243170e+04 1.027019e+05
30  3      0 3.214937e+14 9.000000e+00  3.593581e+09 0.000000e+00  1.963916e+10 1.996289e-14 8.586124e+04 9.540138e+04
30  4      0 3.214937e+14 1.200000e+01  3.728894e+09 0.000000e+00  1.523991e+10 2.560105e-14 8.093340e+04 8.992600e+04
30  5      0 3.214937e+14 1.500000e+01  3.470181e+09 0.000000e+00  1.111267e+10 2.936137e-14 7.608970e+04 8.454411e+04
30  6      0 3.214937e+14 1.800000e+01  3.083751e+09 0.000000e+00  7.963582e+09 3.312251e-14 7.212337e+04 8.013708e+04
30  7      0 3.214937e+14 2.100000e+01  2.853217e+09 0.000000e+00  6.181918e+09 3.695100e-14 6.963309e+04 7.737010e+04
30  8      0 3.214937e+14 2.400000e+01  2.737006e+09 0.000000e+00  5.100377e+09 3.967830e-14 6.727470e+04 7.474967e+04
30  9      0 3.214937e+14 2.700000e+01  2.690578e+09 0.000000e+00  4.357920e+09 4.100741e-14 6.515941e+04 7.239934e+04
30 10      0 3.214937e+14 3.000000e+01  2.670839e+09 0.000000e+00  3.787485e+09 4.110679e-14 6.329968e+04 7.033298e+04
30 11      0 3.214937e+14 3.300000e+01  2.689078e+09 0.000000e+00  3.348359e+09 4.072814e-14 6.181854e+04 6.868727e+04
30 12      0 3.214937e+14 3.600000e+01  2.726825e+09 0.000000e+00  3.002125e+09 4.016737e-14 6.070348e+04 6.744831e+04
30 13      0 3.214937e+14 3.900000e+01  2.763668e+09 0.000000e+00  2.714518e+09 3.952963e-14 6.003896e+04 6.670996e+04
30 14      0 3.214937e+14 4.200000e+01  2.755133e+09 0.000000e+00  2.431599e+09 3.911453e-14 5.970387e+04 6.633764e+04
30 15      0 3.214937e+14 4.500000e+01  2.708943e+09 0.000000e+00  2.156025e+09 3.937194e-14 5.946679e+04 6.607421e+04
30 16      0 3.214937e+14 4.800000e+01  2.574836e+09 0.000000e+00  1.848738e+09 4.085150e-14 5.933334e+04 6.592593e+04
30 17      0 3.214937e+14 5.100000e+01  2.326780e+09 0.000000e+00  1.505198e+09 4.411663e-14 5.920250e+04 6.578056e+04
30 18      0 3.214937e+14 5.400000e+01  2.038121e+09 0.000000e+00  1.181834e+09 4.954564e-14 5.900247e+04 6.555830e+04
30 19      0 3.214937e+14 5.700000e+01  1.633233e+09 0.000000e+00  8.349469e+08 5.736599e-14 5.877937e+04 6.531041e+04
30 20      0 3.214937e+14 6.000000e+01  1.130286e+09 0.000000e+00  4.891044e+08 7.649402e-14 5.866296e+04 6.518107e+04
30 21      0 3.214937e+14 6.300000e+01  6.344296e+08 0.000000e+00  1.888191e+08 1.386527e-13 5.883115e+04 6.536795e+04
30 22      0 3.214937e+14 6.600000e+01  2.540512e+08 0.000000e+00 -3.010317e+07 2.884347e-13 5.930367e+04 6.589297e+04
30 23      0 3.214937e+14 6.900000e+01  3.838819e+07 0.000000e+00 -1.434716e+08 4.964874e-13 6.013943e+04 6.682159e+04
30 24      0 3.214937e+14 7.200000e+01 -3.659684e+07 0.000000e+00 -1.724253e+08 6.929297e-13 6.162602e+04 6.847336e+04
30 25      0 3.214937e+14 7.500000e+01 -4.793200e+07 0.000000e+00 -1.669243e+08 8.485135e-13 6.413319e+04 7.125910e+04
30 26      0 3.214937e+14 7.800000e+01 -7.263169e+07 0.000000e+00 -1.585570e+08 9.698026e-13 6.716234e+04 7.462482e+04
30 27      0 3.214937e+14 8.100000e+01 -1.001856e+08 0.000000e+00 -1.454442e+08 1.114813e-12 6.965549e+04 7.739498e+04
30 28      0 3.214937e+14 8.400000e+01 -1.216422e+08 0.000000e+00 -1.215252e+08 1.280524e-12 7.127038e+04 7.918931e+04
30 29      0 3.214937e+14 8.700000e+01 -1.374185e+08 0.000000e+00 -7.561176e+07 1.389554e-12 7.208095e+04 8.008994e+04
30 30     -1 3.214937e+14 9.000000e+01 -1.418325e+08 0.000000e+00  6.734434e+06 0.000000e+00 0.000000e+00 0.000000e+00
30 31     -1 3.214937e+14 9.000000e+01 -1.418325e+08 0.000000e+00  6.734434e+06 0.000000e+00 0.000000e+00 0.000000e+00
31  0     -1 3.450395e+14 0.000000e+00 -3.442966e+09 0.000000e+00  1.001625e+10 0.000000e+00 0.000000e+00 0.000000e+00
31  1     -1 3.450395e+14 3.000000e+00  1.262825e+09 0.000000e+00  1.879850e+10 0.000000e+00 0.000000e+00 0.000000e+00
31  2      0 3.450395e+14 6.000000e+00  2.719803e+09 0.000000e+00  2.185905e+10 1.278735e-14 9.003402e+04 1.000378e+05
31  3      0 3.450395e+14 9.000000e+00  3.585598e+09 0.000000e+00  1.942658e+10 1.812564e-14 8.319655e+04 9.244061e+04
31  4      0 3.450395e+14 1.200000e+01  3.649070e+09 0.000000e+00  1.470357e+10 2.326410e-14 7.791666e+04 8.657407e+04
31  5      0 3.450395e+14 1.500000e+01  3.363690e+09 0.000000e+00  1.058161e+10 2.667671e-14 7.340970e+04 8.156633e+04
31  6      0 3.450395e+14 1.800000e+01  3.021234e+09 0.000000e+00  7.671241e+09 3.005945e-14 6.993904e+04 7.771004e+04
31  7      0 3.450395e+14 2.100000e+01  2.802175e+09 0.000000e+00  5.998045e+09 3.339243e-14 6.729450e+04 7.477167e+04
31  8      0 3.450395e+14 2.400000e+01  2.708753e+09 0.000000e+00  4.994509e+09 3.553188e-14 6.451381e+04 7.168201e+04
31  9      0 3.450395e+14 2.700000e+01  2.663189e+09 0.000000e+00  4.257850e+09 3.649318e-14 6.232910e+04 6.925455e+04
31 10      0 3.450395e+14 3.000000e+01  2.678744e+09 0.000000e+00  3.718565e+09 3.675056e-14 6.077019e+04 6.752243e+04
31 11      0 3.450395e+14 3.300000e+01  2.716278e+09 0.000000e+00  3.300808e+09 3.658398e-14 5.945531e+04 6.606146e+04
31 12      0 3.450395e+14 3.600000e+01  2.774684e+09 0.000000e+00  2.976394e+09 3.594435e-14 5.868010e+04 6.520011e+04
31 13      0 3.450395e+14 3.900000e+01  2.824379e+09 0.000000e+00  2.705359e+09 3.522323e-14 5.816275e+04 6.462528e+04
31 14      0 3.450395e+14 4.200000e+01  2.817537e+09 0.000000e+00  2.433177e+09 3.482619e-14 5.787243e+04 6.430270e+04
31 15      0 3.450395e+14 4.500000e+01  2.742666e+09 0.000000e+00  2.146175e+09 3.516885e-14 5.772368e+04 6.413742e+04
31 16      0 3.450395e+14 4.800000e+01  2.560676e+09 0.000000e+00  1.811732e+09 3.665952e-14 5.755945e+04 6.395495e+04
31 17      0 3.450395e+14 5.100000e+01  2.287751e+09 0.000000e+00  1.456064e+09 3.964206e-14 5.727807e+04 6.364230e+04
31 18      0 3.450395e+14 5.400000e+01  1.924461e+09 0.000000e+00  1.091095e+09 4.401727e-14 5.688235e+04 6.320262e+04
