       x        z    i    j inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
6.45e+12 4.90e+13    3    2      0        0  1.89e+09  0.00e+00  1.18e+10  4.68e-04 -1.86e-16 -4.94e-05  0.00e+00  0.00e+00  0.00e+00  1.23e-03 -8.91e-16  4.44e-05  3.41e-04  8.85e-04  1.09e+00  6.26e+05 
9.01e+12 4.86e+13    3    3      0        0  2.56e+09  0.00e+00  1.42e+10  4.78e-04 -7.33e-16 -6.51e-05  0.00e+00  0.00e+00  0.00e+00  1.13e-03 -2.60e-15  2.23e-05  6.21e-04  8.32e-04  1.14e+00  6.26e+05 
1.15e+13 4.81e+13    3    4      0        0  3.89e+09  0.00e+00  1.60e+10  6.70e-04 -5.38e-16 -1.35e-04  0.00e+00  0.00e+00  0.00e+00  8.68e-04 -7.17e-16 -3.09e-06  6.59e-04  8.31e-04  1.20e+00  6.26e+05 
1.40e+13 4.74e+13    3    5      0        0  5.25e+09  0.00e+00  1.71e+10  6.47e-04  1.36e-15 -1.68e-04  0.00e+00  0.00e+00  0.00e+00  4.61e-04  3.88e-15  2.06e-05  5.95e-04  6.79e-04  1.25e+00  6.26e+05 
1.65e+13 4.66e+13    3    6      0        0  6.42e+09  0.00e+00  1.73e+10  4.95e-04  0.00e+00 -1.91e-04  0.00e+00  0.00e+00  0.00e+00 -6.69e-06  2.42e-15  8.89e-05  5.09e-04  5.18e-04  1.27e+00  6.26e+05 
1.89e+13 4.57e+13    3    7      0        0  7.28e+09  0.00e+00  1.69e+10  2.97e-04  0.00e+00 -1.59e-04  0.00e+00  0.00e+00  0.00e+00 -3.65e-04  8.01e-16  1.83e-04  3.86e-04  5.08e-04  1.27e+00  6.26e+05 
2.13e+13 4.46e+13    3    8      0        0  7.82e+09  0.00e+00  1.59e+10  9.67e-05  1.15e-15 -1.22e-04  0.00e+00  0.00e+00  0.00e+00 -6.25e-04  3.08e-15  2.64e-04  2.80e-04  5.63e-04  1.24e+00  6.26e+05 
2.36e+13 4.34e+13    3    9      0        0  8.02e+09  0.00e+00  1.45e+10 -9.65e-05 -7.20e-16 -6.39e-05  0.00e+00  0.00e+00  0.00e+00 -7.98e-04 -1.44e-15  3.36e-04  1.69e-04  6.02e-04  1.20e+00  6.26e+05 
2.58e+13 4.21e+13    3   10      0        0  7.84e+09  0.00e+00  1.28e+10 -2.55e-04 -1.67e-16  3.67e-06  0.00e+00  0.00e+00  0.00e+00 -8.75e-04 -6.67e-16  3.92e-04  7.35e-05  6.11e-04  1.16e+00  6.26e+05 
2.80e+13 4.07e+13    3   11      0        0  7.34e+09  0.00e+00  1.08e+10 -3.87e-04  1.54e-16  6.44e-05  0.00e+00  0.00e+00  0.00e+00 -9.11e-04 -9.27e-16  4.19e-04 -1.37e-05  6.00e-04  1.11e+00  6.26e+05 
3.01e+13 3.92e+13    3   12      0        0  6.48e+09  0.00e+00  8.72e+09 -4.70e-04  5.76e-16  1.21e-04  0.00e+00  0.00e+00  0.00e+00 -8.66e-04  5.76e-16  4.19e-04 -6.92e-05  6.05e-04  1.07e+00  6.26e+05 
3.21e+13 3.76e+13    3   13      0        0  5.43e+09  0.00e+00  6.70e+09 -4.81e-04  0.00e+00  1.63e-04  0.00e+00  0.00e+00  0.00e+00 -7.30e-04 -6.81e-17  3.83e-04 -8.62e-05  5.66e-04  1.04e+00  6.26e+05 
3.40e+13 3.59e+13    3   14      0        0  4.32e+09  0.00e+00  4.99e+09 -4.18e-04 -3.28e-16  1.83e-04  0.00e+00  0.00e+00  0.00e+00 -5.42e-04  9.85e-17  3.27e-04 -6.10e-05  4.59e-04  1.03e+00  6.26e+05 
3.59e+13 3.40e+13    3   15      0        0  3.37e+09  0.00e+00  3.74e+09 -3.14e-04  1.93e-16  1.65e-04  0.00e+00  0.00e+00  0.00e+00 -3.58e-04  4.66e-16  2.54e-04 -2.62e-05  3.30e-04  1.01e+00  6.26e+05 
3.76e+13 3.21e+13    3   16      0        0  2.68e+09  0.00e+00  2.89e+09 -2.14e-04  1.99e-17  1.37e-04  0.00e+00  0.00e+00  0.00e+00 -2.21e-04 -9.14e-17  1.90e-04 -1.53e-06  2.19e-04  1.01e+00  6.26e+05 
3.92e+13 3.01e+13    3   17      0        0  2.17e+09  0.00e+00  2.32e+09 -1.44e-04 -4.31e-16  1.13e-04  0.00e+00  0.00e+00  0.00e+00 -1.37e-04 -6.68e-16  1.45e-04  1.51e-05  1.45e-04  1.01e+00  6.26e+05 
4.07e+13 2.80e+13    3   18      0        0  1.80e+09  0.00e+00  1.91e+09 -1.03e-04  7.18e-17  9.71e-05  0.00e+00  0.00e+00  0.00e+00 -9.37e-05  9.64e-17  1.16e-04  2.15e-05  1.16e-04  1.00e+00  6.26e+05 
4.21e+13 2.58e+13    3   19      0        0  1.48e+09  0.00e+00  1.58e+09 -8.25e-05  1.02e-16  9.14e-05  0.00e+00  0.00e+00  0.00e+00 -7.32e-05  1.72e-16  1.02e-04  2.86e-05  1.02e-04  1.00e+00  6.26e+05 
4.34e+13 2.36e+13    3   20      0        0  1.19e+09  0.00e+00  1.29e+09 -6.53e-05 -2.36e-16  8.73e-05  0.00e+00  0.00e+00  0.00e+00 -5.82e-05 -2.14e-16  9.29e-05  3.35e-05  9.43e-05  1.00e+00  6.26e+05 
4.46e+13 2.13e+13    3   21      0        0  9.42e+08  0.00e+00  1.04e+09 -5.14e-05  4.00e-17  8.46e-05  0.00e+00  0.00e+00  0.00e+00 -4.64e-05  3.06e-17  8.63e-05  3.72e-05  8.89e-05  1.00e+00  6.26e+05 
4.57e+13 1.89e+13    3   22      0        0  7.03e+08  0.00e+00  8.02e+08 -4.70e-05  4.42e-17  8.80e-05  0.00e+00  0.00e+00  0.00e+00 -4.34e-05  1.37e-16  8.60e-05  4.04e-05  8.96e-05  1.00e+00  6.26e+05 
4.66e+13 1.65e+13    3   23      0        0  4.46e+08  0.00e+00  5.58e+08 -4.61e-05  3.19e-17  9.67e-05  0.00e+00  0.00e+00  0.00e+00 -3.98e-05  2.78e-17  8.56e-05  3.98e-05  9.15e-05  1.00e+00  6.26e+05 
4.74e+13 1.40e+13    3   24      0        0  1.69e+08  0.00e+00  3.32e+08 -3.91e-05 -7.37e-18  1.02e-04  0.00e+00  0.00e+00  0.00e+00 -3.01e-05 -3.68e-17  8.20e-05  4.84e-05  9.19e-05  1.00e+00  6.26e+05 
4.81e+13 1.15e+13    3   25      0        0 -1.00e+08  0.00e+00  1.22e+08 -2.51e-05  6.48e-18  1.01e-04  0.00e+00  0.00e+00  0.00e+00 -1.62e-05 -7.24e-18  6.69e-05  3.24e-05  8.32e-05  1.00e+00  6.26e+05 
4.86e+13 9.01e+12    3   26      0        0 -3.48e+08  0.00e+00 -1.09e+07 -7.88e-06  4.22e-17  7.64e-05  0.00e+00  0.00e+00  0.00e+00 -4.02e-07  2.59e-19  4.15e-05  2.50e-05  6.21e-05  1.00e+00  6.26e+05 
4.90e+13 6.45e+12    3   27      0        0 -4.81e+08  0.00e+00 -8.06e+07  3.26e-06 -3.34e-18  4.09e-05  0.00e+00  0.00e+00  0.00e+00  7.20e-06  1.59e-18  1.45e-05  6.48e-07  3.36e-05  1.00e+00  6.26e+05 
4.93e+13 3.88e+12    3   28      0        0 -5.47e+08  0.00e+00 -7.69e+07  1.92e-06  2.81e-17  2.19e-05  0.00e+00  0.00e+00  0.00e+00  7.96e-06 -9.00e-18  3.68e-06  7.83e-06  1.78e-05  1.00e+00  6.26e+05 
4.94e+13 1.29e+12    3   29      0        0 -5.89e+08  0.00e+00 -9.48e+07 -2.07e-06 -3.35e-17  9.99e-06  0.00e+00  0.00e+00  0.00e+00  4.51e-06 -6.76e-18 -1.67e-05 -4.18e-05  1.97e-05  1.00e+00  6.26e+05 
4.94e+13 3.03e-03    3   30     -2        0 -5.98e+08  0.00e+00  7.63e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.94e+13 3.03e-03    3   31     -2        0 -5.98e+08  0.00e+00  7.63e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.39e+12 5.30e+13    4    0     -2        0 -1.69e+09  0.00e+00  7.74e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.16e+12 5.29e+13    4    1     -2        0  6.17e+08  0.00e+00  9.49e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.92e+12 5.26e+13    4    2      0        0  1.87e+09  0.00e+00  1.24e+10  4.16e-04  0.00e+00 -5.23e-05  0.00e+00  0.00e+00  0.00e+00  1.24e-03  8.47e-16  3.76e-05  3.26e-04  8.49e-04  1.10e+00  6.26e+05 
9.67e+12 5.22e+13    4    3      0        0  2.57e+09  0.00e+00  1.49e+10  4.54e-04 -1.56e-16 -6.62e-05  0.00e+00  0.00e+00  0.00e+00  1.08e-03 -6.25e-16  1.22e-05  5.63e-04  7.85e-04  1.16e+00  6.26e+05 
1.24e+13 5.16e+13    4    4      0        0  3.87e+09  0.00e+00  1.66e+10  6.24e-04 -3.45e-16 -1.36e-04  0.00e+00  0.00e+00  0.00e+00  7.68e-04 -2.76e-15 -4.69e-06  6.23e-04  7.55e-04  1.22e+00  6.26e+05 
1.51e+13 5.09e+13    4    5      0        0  5.23e+09  0.00e+00  1.76e+10  5.76e-04  7.44e-16 -1.61e-04  0.00e+00  0.00e+00  0.00e+00  3.37e-04  7.44e-16  2.72e-05  5.26e-04  5.90e-04  1.26e+00  6.26e+05 
1.77e+13 5.00e+13    4    6      0        0  6.28e+09  0.00e+00  1.76e+10  4.15e-04 -3.81e-16 -1.69e-04  0.00e+00  0.00e+00  0.00e+00 -1.14e-04  0.00e+00  1.03e-04  4.55e-04  4.70e-04  1.28e+00  6.26e+05 
2.03e+13 4.90e+13    4    7      0        0  7.09e+09  0.00e+00  1.70e+10  2.31e-04  7.47e-16 -1.42e-04  0.00e+00  0.00e+00  0.00e+00 -4.44e-04  7.47e-16  1.89e-04  3.28e-04  5.04e-04  1.27e+00  6.26e+05 
2.28e+13 4.79e+13    4    8      0        0  7.52e+09  0.00e+00  1.58e+10  3.52e-05  3.54e-16 -9.75e-05  0.00e+00  0.00e+00  0.00e+00 -6.76e-04  1.42e-15  2.67e-04  2.28e-04  5.55e-04  1.23e+00  6.26e+05 
2.53e+13 4.66e+13    4    9      0        0  7.62e+09  0.00e+00  1.43e+10 -1.26e-04 -9.86e-16 -5.25e-05  0.00e+00  0.00e+00  0.00e+00 -8.04e-04  0.00e+00  3.23e-04  1.33e-04  5.82e-04  1.19e+00  6.26e+05 
2.77e+13 4.52e+13    4   10      0        0  7.39e+09  0.00e+00  1.24e+10 -2.67e-04  0.00e+00  1.30e-05  0.00e+00  0.00e+00  0.00e+00 -8.68e-04 -3.04e-16  3.71e-04  3.89e-05  5.85e-04  1.14e+00  6.26e+05 
3.00e+13 4.37e+13    4   11      0        0  6.78e+09  0.00e+00  1.03e+10 -3.83e-04  5.61e-16  6.82e-05  0.00e+00  0.00e+00  0.00e+00 -8.84e-04  5.61e-16  3.89e-04 -2.88e-05  5.64e-04  1.10e+00  6.26e+05 
3.23e+13 4.21e+13    4   12      0        0  5.88e+09  0.00e+00  8.14e+09 -4.29e-04 -1.31e-16  1.13e-04  0.00e+00  0.00e+00  0.00e+00 -7.98e-04 -1.05e-15  3.77e-04 -6.08e-05  5.55e-04  1.06e+00  6.26e+05 
3.45e+13 4.03e+13    4   13      0        0  4.85e+09  0.00e+00  6.17e+09 -4.07e-04  7.19e-16  1.39e-04  0.00e+00  0.00e+00  0.00e+00 -6.33e-04  3.13e-16  3.31e-04 -6.40e-05  4.82e-04  1.04e+00  6.26e+05 
3.65e+13 3.85e+13    4   14      0        0  3.88e+09  0.00e+00  4.64e+09 -3.32e-04  4.70e-16  1.47e-04  0.00e+00  0.00e+00  0.00e+00 -4.43e-04  4.86e-16  2.72e-04 -4.27e-05  3.66e-04  1.02e+00  6.26e+05 
3.85e+13 3.65e+13    4   15      0        0  3.08e+09  0.00e+00  3.55e+09 -2.42e-04  3.06e-16  1.35e-04  0.00e+00  0.00e+00  0.00e+00 -2.86e-04  5.90e-16  2.12e-04 -1.44e-05  2.54e-04  1.01e+00  6.26e+05 
4.03e+13 3.45e+13    4   16      0        0  2.49e+09  0.00e+00  2.80e+09 -1.64e-04 -7.39e-18  1.11e-04  0.00e+00  0.00e+00  0.00e+00 -1.79e-04  2.63e-16  1.59e-04  2.06e-06  1.68e-04  1.01e+00  6.26e+05 
4.21e+13 3.23e+13    4   17      0        0  2.07e+09  0.00e+00  2.29e+09 -1.13e-04 -3.70e-16  9.37e-05  0.00e+00  0.00e+00  0.00e+00 -1.17e-04 -5.41e-16  1.24e-04  1.19e-05  1.24e-04  1.01e+00  6.26e+05 
4.37e+13 3.00e+13    4   18      0        0  1.73e+09  0.00e+00  1.90e+09 -8.61e-05 -8.43e-17  8.51e-05  0.00e+00  0.00e+00  0.00e+00 -8.56e-05 -1.67e-16  1.06e-04  2.27e-05  1.06e-04  1.00e+00  6.26e+05 
4.52e+13 2.77e+13    4   19      0        0  1.43e+09  0.00e+00  1.57e+09 -6.77e-05 -9.92e-17  8.11e-05  0.00e+00  0.00e+00  0.00e+00 -6.78e-05 -1.55e-16  9.40e-05  3.00e-05  9.43e-05  1.00e+00  6.26e+05 
4.66e+13 2.53e+13    4   20      0        0  1.17e+09  0.00e+00  1.28e+09 -5.24e-05  1.33e-16  7.89e-05  0.00e+00  0.00e+00  0.00e+00 -5.31e-05  9.13e-18  8.54e-05  3.35e-05  8.66e-05  1.00e+00  6.26e+05 
4.79e+13 2.28e+13    4   21      0        0  9.28e+08  0.00e+00  1.03e+09 -4.50e-05  1.35e-16  7.95e-05  0.00e+00  0.00e+00  0.00e+00 -4.54e-05  4.88e-17  8.13e-05  3.82e-05  8.35e-05  1.00e+00  6.26e+05 
4.90e+13 2.03e+13    4   22      0        0  6.80e+08  0.00e+00  7.82e+08 -4.24e-05  1.10e-16  8.48e-05  0.00e+00  0.00e+00  0.00e+00 -4.22e-05  1.33e-16  8.14e-05  4.38e-05  8.49e-05  1.00e+00  6.26e+05 
5.00e+13 1.77e+13    4   23      0        0  4.21e+08  0.00e+00  5.40e+08 -3.65e-05 -8.41e-17  8.93e-05  0.00e+00  0.00e+00  0.00e+00 -3.40e-05 -1.10e-16  7.76e-05  4.17e-05  8.40e-05  1.00e+00  6.26e+05 
5.09e+13 1.51e+13    4   24      0        0  1.64e+08  0.00e+00  3.29e+08 -2.78e-05  1.91e-17  9.01e-05  0.00e+00  0.00e+00  0.00e+00 -2.31e-05  1.20e-18  7.22e-05  4.63e-05  8.24e-05  1.00e+00  6.26e+05 
5.16e+13 1.24e+13    4   25      0        0 -8.42e+07  0.00e+00  1.33e+08 -1.77e-05 -1.23e-17  8.90e-05  0.00e+00  0.00e+00  0.00e+00 -1.04e-05  6.37e-18  5.76e-05  2.85e-05  7.44e-05  1.00e+00  6.26e+05 
5.22e+13 9.67e+12    4   26      0        0 -3.22e+08  0.00e+00  1.59e+07 -7.58e-06  4.15e-17  6.99e-05  0.00e+00  0.00e+00  0.00e+00  5.70e-07 -8.69e-19  3.55e-05  2.17e-05  5.52e-05  1.00e+00  6.26e+05 
5.26e+13 6.92e+12    4   27      0        0 -4.59e+08  0.00e+00 -5.19e+07 -2.34e-06 -1.27e-17  4.15e-05  0.00e+00  0.00e+00  0.00e+00  4.65e-06 -1.13e-18  1.39e-05 -1.83e-06  3.02e-05  1.00e+00  6.26e+05 
5.29e+13 4.16e+12    4   28      0        0 -5.43e+08  0.00e+00 -5.41e+07 -4.03e-06  1.89e-17  2.58e-05  0.00e+00  0.00e+00  0.00e+00  3.48e-06  6.92e-19  6.90e-06  6.80e-06  1.71e-05  1.00e+00  6.26e+05 
5.30e+13 1.39e+12    4   29      0        0 -5.99e+08  0.00e+00 -8.67e+07 -5.25e-06  6.30e-18  1.31e-05  0.00e+00  0.00e+00  0.00e+00  1.31e-06  1.96e-18 -1.14e-05 -4.03e-05  1.61e-05  1.00e+00  6.26e+05 
5.31e+13 3.25e-03    4   30     -2        0 -6.14e+08  0.00e+00  7.21e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.31e+13 3.25e-03    4   31     -2        0 -6.14e+08  0.00e+00  7.21e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.49e+12 5.69e+13    5    0     -2        0 -1.66e+09  0.00e+00  7.96e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.47e+12 5.68e+13    5    1     -2        0  7.45e+08  0.00e+00  9.98e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.43e+12 5.64e+13    5    2      0        0  1.83e+09  0.00e+00  1.30e+10  3.69e-04 -3.36e-17 -4.95e-05  0.00e+00  0.00e+00  0.00e+00  1.21e-03 -1.08e-15  2.81e-05  3.28e-04  8.05e-04  1.11e+00  6.26e+05 
1.04e+13 5.60e+13    5    3      0        1  2.58e+09  0.00e+00  1.56e+10  4.32e-04  1.50e-16 -6.23e-05  0.00e+00  0.00e+00  0.00e+00  1.02e-03  6.00e-16  2.15e-06  5.13e-04  7.41e-04  1.18e+00  6.26e+05 
1.33e+13 5.54e+13    5    4      0        0  3.84e+09  0.00e+00  1.72e+10  5.77e-04  0.00e+00 -1.26e-04  0.00e+00  0.00e+00  0.00e+00  6.77e-04  6.63e-16 -5.46e-06  5.70e-04  6.87e-04  1.24e+00  6.26e+05 
1.62e+13 5.46e+13    5    5      0        0  5.18e+09  0.00e+00  1.80e+10  5.12e-04  3.55e-16 -1.51e-04  0.00e+00  0.00e+00  0.00e+00  2.25e-04  2.84e-15  3.30e-05  4.63e-04  5.15e-04  1.28e+00  6.26e+05 
1.90e+13 5.37e+13    5    6      0        0  6.14e+09  0.00e+00  1.78e+10  3.39e-04 -7.17e-16 -1.42e-04  0.00e+00  0.00e+00  0.00e+00 -2.20e-04 -1.43e-15  1.17e-04  3.90e-04  4.40e-04  1.29e+00  6.26e+05 
2.18e+13 5.26e+13    5    7      0        0  6.85e+09  0.00e+00  1.70e+10  1.67e-04  3.46e-16 -1.23e-04  0.00e+00  0.00e+00  0.00e+00 -5.16e-04  0.00e+00  1.94e-04  2.91e-04  5.01e-04  1.26e+00  6.26e+05 
2.45e+13 5.14e+13    5    8      0        0  7.21e+09  0.00e+00  1.57e+10 -8.46e-06 -3.25e-16 -7.48e-05  0.00e+00  0.00e+00  0.00e+00 -7.11e-04  0.00e+00  2.63e-04  1.93e-04  5.43e-04  1.22e+00  6.26e+05 
2.72e+13 5.00e+13    5    9      0        0  7.20e+09  0.00e+00  1.40e+10 -1.47e-04  5.98e-16 -3.28e-05  0.00e+00  0.00e+00  0.00e+00 -8.08e-04  1.20e-15  3.14e-04  1.20e-04  5.63e-04  1.17e+00  6.26e+05 
2.97e+13 4.85e+13    5   10      0        0  6.91e+09  0.00e+00  1.20e+10 -2.71e-04 -8.27e-16  2.11e-05  0.00e+00  0.00e+00  0.00e+00 -8.57e-04 -1.38e-15  3.48e-04  3.23e-05  5.58e-04  1.13e+00  6.26e+05 
3.22e+13 4.69e+13    5   11      0        0  6.21e+09  0.00e+00  9.73e+09 -3.61e-04 -2.55e-16  7.04e-05  0.00e+00  0.00e+00  0.00e+00 -8.38e-04  2.55e-16  3.57e-04 -1.81e-05  5.28e-04  1.08e+00  6.26e+05 
3.47e+13 4.52e+13    5   12      0        0  5.30e+09  0.00e+00  7.54e+09 -3.75e-04  3.90e-16  1.02e-04  0.00e+00  0.00e+00  0.00e+00 -7.13e-04  1.20e-16  3.31e-04 -3.83e-05  4.89e-04  1.05e+00  6.26e+05 
3.70e+13 4.33e+13    5   13      0        0  4.35e+09  0.00e+00  5.70e+09 -3.33e-04 -4.60e-16  1.20e-04  0.00e+00  0.00e+00  0.00e+00 -5.33e-04 -8.06e-16  2.83e-04 -3.16e-05  3.96e-04  1.03e+00  6.26e+05 
3.92e+13 4.13e+13    5   14      0        0  3.50e+09  0.00e+00  4.32e+09 -2.60e-04  1.69e-16  1.22e-04  0.00e+00  0.00e+00  0.00e+00 -3.59e-04  1.55e-16  2.27e-04 -1.14e-05  2.87e-04  1.02e+00  6.26e+05 
4.13e+13 3.92e+13    5   15      0        0  2.83e+09  0.00e+00  3.37e+09 -1.85e-04  3.12e-17  1.09e-04  0.00e+00  0.00e+00  0.00e+00 -2.31e-04 -5.55e-17  1.75e-04  7.27e-06  1.95e-04  1.01e+00  6.26e+05 
4.33e+13 3.70e+13    5   16      0        0  2.34e+09  0.00e+00  2.71e+09 -1.27e-04 -6.19e-17  9.23e-05  0.00e+00  0.00e+00  0.00e+00 -1.49e-04  5.85e-17  1.36e-04  1.89e-05  1.38e-04  1.01e+00  6.26e+05 
4.52e+13 3.47e+13    5   17      0        0  1.96e+09  0.00e+00  2.23e+09 -9.14e-05 -5.48e-17  7.92e-05  0.00e+00  0.00e+00  0.00e+00 -1.02e-04 -2.74e-17  1.08e-04  2.52e-05  1.08e-04  1.00e+00  6.26e+05 
4.69e+13 3.22e+13    5   18      0        0  1.66e+09  0.00e+00  1.86e+09 -6.97e-05 -1.93e-16  7.31e-05  0.00e+00  0.00e+00  0.00e+00 -7.71e-05 -4.95e-17  9.29e-05  3.25e-05  9.30e-05  1.00e+00  6.26e+05 
4.85e+13 2.97e+13    5   19      0        0  1.39e+09  0.00e+00  1.54e+09 -5.33e-05 -1.24e-16  7.06e-05  0.00e+00  0.00e+00  0.00e+00 -6.07e-05 -7.07e-17  8.46e-05  3.57e-05  8.48e-05  1.00e+00  6.26e+05 
5.00e+13 2.72e+13    5   20      0        0  1.15e+09  0.00e+00  1.27e+09 -4.34e-05 -1.23e-16  7.10e-05  0.00e+00  0.00e+00  0.00e+00 -4.93e-05 -1.19e-16  7.85e-05  3.54e-05  7.94e-05  1.00e+00  6.26e+05 
5.14e+13 2.45e+13    5   21      0        0  9.14e+08  0.00e+00  1.01e+09 -4.00e-05 -3.26e-17  7.34e-05  0.00e+00  0.00e+00  0.00e+00 -4.45e-05 -5.95e-17  7.60e-05  3.86e-05  7.77e-05  1.00e+00  6.26e+05 
5.26e+13 2.18e+13    5   22      0        0  6.73e+08  0.00e+00  7.63e+08 -3.44e-05 -3.43e-17  7.64e-05  0.00e+00  0.00e+00  0.00e+00 -3.85e-05 -5.05e-17  7.47e-05  4.15e-05  7.79e-05  1.00e+00  6.26e+05 
5.37e+13 1.90e+13    5   23      0        0  4.33e+08  0.00e+00  5.30e+08 -2.67e-05  1.09e-17  8.15e-05  0.00e+00  0.00e+00  0.00e+00 -2.73e-05  2.43e-17  6.92e-05  4.05e-05  7.63e-05  1.00e+00  6.26e+05 
5.46e+13 1.62e+13    5   24      0        0  1.81e+08  0.00e+00  3.35e+08 -1.97e-05 -2.18e-17  8.31e-05  0.00e+00  0.00e+00  0.00e+00 -1.74e-05 -1.38e-18  6.24e-05  4.31e-05  7.40e-05  1.00e+00  6.26e+05 
5.54e+13 1.33e+13    5   25      0        0 -5.70e+07  0.00e+00  1.58e+08 -1.39e-05 -2.22e-18  8.23e-05  0.00e+00  0.00e+00  0.00e+00 -7.20e-06  1.81e-18  5.00e-05  2.39e-05  6.74e-05  1.00e+00  6.26e+05 
5.60e+13 1.04e+13    5   26      0        0 -2.97e+08  0.00e+00  4.66e+07 -1.01e-05 -1.58e-17  6.80e-05  0.00e+00  0.00e+00  0.00e+00 -1.16e-06 -3.62e-18  3.35e-05  1.75e-05  5.16e-05  1.00e+00  6.26e+05 
5.64e+13 7.43e+12    5   27      0        0 -4.51e+08  0.00e+00 -3.19e+07 -8.27e-06  5.37e-17  4.45e-05  0.00e+00  0.00e+00  0.00e+00 -2.82e-07  2.63e-18  1.65e-05 -4.85e-06  2.94e-05  1.00e+00  6.26e+05 
5.68e+13 4.47e+12    5   28      0        0 -5.57e+08  0.00e+00 -4.72e+07 -8.96e-06 -8.30e-17  2.89e-05  0.00e+00  0.00e+00  0.00e+00 -1.51e-06 -4.14e-18  1.00e-05  4.65e-06  1.72e-05  1.00e+00  6.26e+05 
5.69e+13 1.49e+12    5   29      0        0 -6.22e+08  0.00e+00 -9.00e+07 -7.49e-06 -7.71e-17  1.40e-05  0.00e+00  0.00e+00  0.00e+00 -1.15e-06 -1.17e-17 -8.70e-06 -3.93e-05  1.45e-05  1.00e+00  6.26e+05 
5.69e+13 3.49e-03    5   30     -2        0 -6.40e+08  0.00e+00  2.43e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.69e+13 3.49e-03    5   31     -2        0 -6.40e+08  0.00e+00  2.43e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.60e+12 6.11e+13    6    0     -2        0 -1.61e+09  0.00e+00  7.96e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.79e+12 6.09e+13    6    1     -2        0  8.82e+08  0.00e+00  1.05e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.98e+12 6.06e+13    6    2      0        1  1.78e+09  0.00e+00  1.37e+10  3.28e-04  3.21e-17 -4.66e-05  0.00e+00  0.00e+00  0.00e+00  1.19e-03  7.70e-16  2.34e-05  3.35e-04  7.66e-04  1.13e+00  6.26e+05 
1.11e+13 6.01e+13    6    3      0        0  2.60e+09  0.00e+00  1.62e+10  4.13e-04 -1.44e-16 -5.74e-05  0.00e+00  0.00e+00  0.00e+00  9.51e-04  0.00e+00 -3.98e-06  4.65e-04  6.97e-04  1.19e+00  6.26e+05 
1.43e+13 5.94e+13    6    4      0        0  3.80e+09  0.00e+00  1.77e+10  5.21e-04 -6.37e-16 -1.11e-04  0.00e+00  0.00e+00  0.00e+00  5.71e-04 -1.27e-15  1.75e-07  5.18e-04  6.07e-04  1.26e+00  6.26e+05 
1.74e+13 5.86e+13    6    5      0        0  5.08e+09  0.00e+00  1.83e+10  4.50e-04  0.00e+00 -1.39e-04  0.00e+00  0.00e+00  0.00e+00  1.09e-04 -1.35e-15  4.43e-05  4.35e-04  4.51e-04  1.29e+00  6.26e+05 
